density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureD,61,989.8594270441616,0.0500675563541284,6.897562940162007
High,architectureD,62,903.91968041835,0.0501094530248645,6.806740507350116
High,architectureD,63,919.7123963748608,0.0501213319926794,6.824061008533549
High,architectureD,64,921.5803593446308,0.0501195378801774,6.826089978239524
High,architectureD,65,990.6780453412064,0.0500838905141415,6.898389602979627
High,architectureD,66,948.5965744901578,0.0500677993709111,6.854983602315475
High,architectureD,67,915.1120345532836,0.0500398525285644,6.8190464999148315
High,architectureD,68,937.987173712502,0.0500353007324329,6.843736274832246
High,architectureD,69,921.0893801935704,0.0501228429517337,6.825557078445118
High,architectureD,70,901.2087515543489,0.0500035780459634,6.803736919512213
High,architectureD,71,915.8850518202656,0.050035219270524,6.819890867520506
High,architectureD,72,981.1624421797457,0.0500342659652838,6.888738034215683
High,architectureD,73,865.2026596039291,0.0501554692540172,6.7629637680500565
High,architectureD,74,950.5964608314335,0.0500479526531883,6.857089641083807
High,architectureD,75,887.5683123436945,0.0500697411346113,6.788485490042272
High,architectureD,76,898.7099474209717,0.0500802242615518,6.80096034328113
High,architectureD,77,938.8163322263802,0.0501542526948537,6.84461986074329
High,architectureD,78,867.9703728307411,0.0501506541491161,6.766157581394339
High,architectureD,79,919.1118075515094,0.0501499147495804,6.823407777144245
High,architectureD,80,887.9602247194091,0.0500654541330389,6.788926950006332
High,architectureD,81,872.5145146787079,0.0500812883435065,6.771379289673119
High,architectureD,82,885.126363782291,0.0501255510808888,6.785730418750066
High,architectureD,83,921.983656035758,0.050096003565999,6.82652749675713
High,architectureD,84,999.1875466876032,0.0501173212363765,6.906942495450678
High,architectureD,85,950.9343939276688,0.0500855504545634,6.857445073759482
High,architectureD,86,826.8469671648857,0.05010379731393,6.717619632150778
High,architectureD,87,857.7694264816612,0.0501428912524504,6.7543353296682325
High,architectureD,88,917.5696752973984,0.0501069934011483,6.821728517424036
High,architectureD,89,931.603343635696,0.0501134097934555,6.836907127136094
High,architectureD,90,918.0867318000946,0.050049264004902,6.822291865242693
High,architectureD,91,947.2785593515592,0.0500761579704731,6.853593199195136
High,architectureD,92,944.4191896503984,0.0500770237423197,6.850570124414492
High,architectureD,93,923.0347598281322,0.0501467035882031,6.827666893412525
High,architectureD,94,874.6888351827901,0.050032181803498,6.773868206176964
High,architectureD,95,940.750844258928,0.0501040736274529,6.846678326904904
High,architectureD,96,947.7991316899604,0.050121193254138,6.8541425934009315
High,architectureD,97,923.6017448385124,0.0501271231622493,6.828280966649747
High,architectureD,98,957.0657059271508,0.0501026913977343,6.863872047327173
High,architectureD,99,884.523574742577,0.0500565761117562,6.785049166430153
High,architectureD,100,868.2642316389831,0.0500987719799186,6.766496082666334
High,control,1,928.1330804599254,0.0500617784657562,6.833175128172614
